"path_id"	"full_path_length.x"	"testable_path_length.x"	"drug_targeted_genes"	"proportion_drug_targeted"	"full_path_length.y"	"testable_path_length.y"	"aberrational_genes"	"proportion_aberrational"	"proportion_of_cohort_w_aberrational_gene_in_path"	"Num_patient_with_aberrational_gene_.s._in_path"	"count_of_aberrational_genes_in_path_cross_cohort"	"max_in_one_gene"	"min_in_one_gene"	"hyperg_p_value"	"hyperg_p_w_FDR"
"330"	"Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants"	57	57	13	0.228070175438596	57	57	28	0.491228070175439	0.415254237288136	49	79	23	0	0.0898053411358606	1
"331"	"Constitutive Signaling by NOTCH1 PEST Domain Mutants"	57	57	13	0.228070175438596	57	57	28	0.491228070175439	0.415254237288136	49	79	23	0	0.0898053411358606	1
"435"	"CDO in myogenesis"	29	29	5	0.172413793103448	29	29	15	0.517241379310345	0.23728813559322	28	33	8	0	0.0915625829251363	1
"437"	"Myogenesis"	29	29	5	0.172413793103448	29	29	15	0.517241379310345	0.23728813559322	28	33	8	0	0.0915625829251363	1
"901"	"Triglyceride Biosynthesis"	42	42	1	0.0238095238095238	42	42	21	0.5	0.245762711864407	29	35	6	0	0.0955458008150221	1
"1"	"Abacavir transmembrane transport"	5	5	5	1	5	5	3	0.6	0.0338983050847458	4	4	2	0	0.0969430446881394	1
"88"	"Activation of caspases through apoptosome-mediated cleavage"	5	5	2	0.4	5	5	3	0.6	0.0423728813559322	5	5	3	0	0.0969430446881394	1
"90"	"Cytochrome c-mediated apoptotic response"	5	5	2	0.4	5	5	3	0.6	0.0423728813559322	5	5	3	0	0.0969430446881394	1
"95"	"PKA-mediated phosphorylation of key metabolic factors"	5	5	2	0.4	5	5	3	0.6	0.0254237288135593	3	3	1	0	0.0969430446881394	1
"385"	"FGFR1b ligand binding and activation"	5	5	1	0.2	5	5	3	0.6	0.0254237288135593	3	4	2	0	0.0969430446881394	1
"391"	"Nicotinamide salvaging"	5	5	1	0.2	5	5	3	0.6	0.0338983050847458	4	4	2	0	0.0969430446881394	1
"412"	"Signaling by Hedgehog"	136	136	26	0.191176470588235	136	136	63	0.463235294117647	0.508474576271186	60	106	7	0	0.0972911085386388	1
"682"	"Regulation of cholesterol biosynthesis by SREBP (SREBF)"	53	53	5	0.0943396226415094	53	53	26	0.490566037735849	0.322033898305085	38	49	7	0	0.0978163890643168	1
"436"	"Mitotic G2-G2/M phases"	116	116	20	0.172413793103448	116	116	54	0.46551724137931	0.533898305084746	63	99	9	0	0.103717401976385	1
"240"	"DAP12 signaling"	164	164	46	0.280487804878049	164	164	75	0.457317073170732	0.669491525423729	79	166	20	0	0.104586284940697	1
"114"	"CD28 dependent PI3K/Akt signaling"	21	21	8	0.380952380952381	21	21	11	0.523809523809524	0.288135593220339	34	38	20	0	0.104780705495482	1
"701"	"Opioid Signalling"	80	80	7	0.0875	80	80	38	0.475	0.406779661016949	48	64	7	0	0.105232896054216	1
"788"	"Glucuronidation"	19	19	1	0.0526315789473684	19	19	10	0.526315789473684	0.152542372881356	18	20	5	0	0.107897364721104	1
"226"	"CREB phosphorylation through the activation of Adenylate Cyclase"	7	7	2	0.285714285714286	7	7	4	0.571428571428571	0.076271186440678	9	9	4	0	0.108784494987367	1
"502"	"Homologous DNA pairing and strand exchange"	7	7	1	0.142857142857143	7	7	4	0.571428571428571	0.0508474576271186	6	6	2	0	0.108784494987367	1
"320"	"Ras activation uopn Ca2+ infux through NMDA receptor"	17	17	4	0.235294117647059	17	17	9	0.529411764705882	0.194915254237288	23	27	7	0	0.110754087654677	1
"321"	"Unblocking of NMDA receptor, glutamate binding and activation"	17	17	4	0.235294117647059	17	17	9	0.529411764705882	0.152542372881356	18	22	4	0	0.110754087654677	1
"592"	"Beta-catenin phosphorylation cascade"	17	17	2	0.117647058823529	17	17	9	0.529411764705882	0.110169491525424	13	13	3	0	0.110754087654677	1
"552"	"Fatty acids"	15	15	2	0.133333333333333	15	15	8	0.533333333333333	0.0932203389830508	11	14	4	0	0.113170360325937	1
"553"	"Prolactin receptor signaling"	15	15	2	0.133333333333333	15	15	8	0.533333333333333	0.0932203389830508	11	12	2	0	0.113170360325937	1
"61"	"EGFR Transactivation by Gastrin"	9	9	4	0.444444444444444	9	9	5	0.555555555555556	0.110169491525424	13	13	7	0	0.113843962999703	1
"59"	"Purine ribonucleoside monophosphate biosynthesis"	11	11	5	0.454545454545455	11	11	6	0.545454545454545	0.0593220338983051	7	7	2	0	0.115357740500025	1
"138"	"Interleukin-7 signaling"	11	11	4	0.363636363636364	11	11	6	0.545454545454545	0.101694915254237	12	13	3	0	0.115357740500025	1
"254"	"Condensation of Prometaphase Chromosomes"	11	11	3	0.272727272727273	11	11	6	0.545454545454545	0.0677966101694915	8	8	2	0	0.115357740500025	1
"423"	"Import of palmitoyl-CoA into the mitochondrial matrix"	11	11	2	0.181818181818182	11	11	6	0.545454545454545	0.110169491525424	13	13	6	0	0.115357740500025	1
"571"	"Regulation of beta-cell development"	32	32	4	0.125	32	32	16	0.5	0.338983050847458	40	42	23	0	0.118142328639053	1
"866"	"Activated NOTCH1 Transmits Signal to the Nucleus"	30	30	1	0.0333333333333333	30	30	15	0.5	0.305084745762712	36	41	23	0	0.123337683487587	1
"104"	"Interleukin receptor SHC signaling"	28	28	11	0.392857142857143	28	28	14	0.5	0.330508474576271	39	46	20	0	0.128783274810852	1
"354"	"PKB-mediated events"	28	28	6	0.214285714285714	28	28	14	0.5	0.144067796610169	17	19	3	0	0.128783274810852	1
"797"	"Platelet degranulation"	79	79	4	0.0506329113924051	79	79	37	0.468354430379747	0.567796610169492	67	113	47	0	0.129939139528478	1
"537"	"Nuclear Envelope Breakdown"	50	50	7	0.14	50	50	24	0.48	0.26271186440678	31	36	4	0	0.132431726545964	1
"485"	"Nuclear signaling by ERBB4"	39	39	6	0.153846153846154	39	39	19	0.487179487179487	0.220338983050847	26	31	6	0	0.133297271456824	1
"117"	"EPH-ephrin mediated repulsion of cells"	48	48	18	0.375	48	48	23	0.479166666666667	0.355932203389831	42	58	8	0	0.138570769571742	1
"372"	"Sema4D induced cell migration and growth-cone collapse"	24	24	5	0.208333333333333	24	24	12	0.5	0.203389830508475	24	30	6	0	0.140459751646499	1
"630"	"G alpha (z) signalling events"	46	46	5	0.108695652173913	46	46	22	0.478260869565217	0.245762711864407	29	35	7	0	0.145061310554201	1
"57"	"Post NMDA receptor activation events"	35	35	16	0.457142857142857	35	35	17	0.485714285714286	0.288135593220339	34	40	7	0	0.146189231420835	1
"799"	"Dual incision reaction in GG-NER"	20	20	1	0.05	20	20	10	0.5	0.135593220338983	16	18	4	0	0.153205547917554	1
"801"	"Formation of incision complex in GG-NER"	20	20	1	0.05	20	20	10	0.5	0.135593220338983	16	18	4	0	0.153205547917554	1
"585"	"Nuclear Pore Complex (NPC) Disassembly"	33	33	4	0.121212121212121	33	33	16	0.484848484848485	0.194915254237288	23	27	4	0	0.153225039111702	1
"239"	"PI3K/AKT activation"	103	103	29	0.281553398058252	103	103	47	0.456310679611651	0.559322033898305	66	104	20	0	0.156371395533132	1
"814"	"Neurotransmitter Release Cycle"	42	42	2	0.0476190476190476	42	42	20	0.476190476190476	0.245762711864407	29	39	5	0	0.159214031694192	1
"955"	"Transport of inorganic cations/anions and amino acids/oligopeptides"	94	94	1	0.0106382978723404	94	94	43	0.457446808510638	0.474576271186441	56	71	5	0	0.159707361446348	1
"257"	"Signaling by ERBB4"	154	154	42	0.272727272727273	154	154	69	0.448051948051948	0.644067796610169	76	142	20	0	0.16170148561674	1
"568"	"Metabolism of Angiotensinogen to Angiotensins"	16	16	2	0.125	16	16	8	0.5	0.144067796610169	17	19	5	0	0.16691889895781	1
"764"	"TRAF6 mediated induction of TAK1 complex"	16	16	1	0.0625	16	16	8	0.5	0.110169491525424	13	14	4	0	0.16691889895781	1
"658"	"SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription"	29	29	3	0.103448275862069	29	29	14	0.482758620689655	0.152542372881356	18	20	4	0	0.168662587545547	1
"938"	"DNA Damage/Telomere Stress Induced Senescence"	58	58	1	0.0172413793103448	58	58	27	0.46551724137931	0.872881355932203	103	122	87	0	0.169190471544043	1
"34"	"Mitotic Metaphase/Anaphase Transition"	2	2	1	0.5	2	2	1	0.5	0.00847457627118644	1	1	1	0	0.170147461903084	1
"37"	"Regulation of PAK-2p34 activity by PS-GAP/RHG10"	2	2	1	0.5	2	2	1	0.5	0.00847457627118644	1	1	1	0	0.170147461903084	1
"40"	"Stimulation of the cell death response by PAK-2p34"	2	2	1	0.5	2	2	1	0.5	0.00847457627118644	1	1	1	0	0.170147461903084	1
"41"	"TRKA activation by NGF"	2	2	1	0.5	2	2	1	0.5	0.00847457627118644	1	1	1	0	0.170147461903084	1
"60"	"CREB phosphorylation through the activation of Ras"	27	27	12	0.444444444444444	27	27	13	0.481481481481481	0.211864406779661	25	31	7	0	0.177156346719258	1
"339"	"Sema4D in semaphorin signaling"	27	27	6	0.222222222222222	27	27	13	0.481481481481481	0.23728813559322	28	35	6	0	0.177156346719258	1
"341"	"mTOR signalling"	27	27	6	0.222222222222222	27	27	13	0.481481481481481	0.135593220338983	16	18	3	0	0.177156346719258	1
"710"	"Miscellaneous substrates"	12	12	1	0.0833333333333333	12	12	6	0.5	0.0847457627118644	10	11	4	0	0.181069205524133	1
"712"	"Vitamin B5 (pantothenate) metabolism"	12	12	1	0.0833333333333333	12	12	6	0.5	0.0593220338983051	7	7	2	0	0.181069205524133	1
"381"	"Antigen activates B Cell Receptor (BCR) leading to generation of second messengers"	45	45	9	0.2	45	45	21	0.466666666666667	0.228813559322034	27	32	4	0	0.18584748405302	1
"387"	"G0 and Early G1"	25	25	5	0.2	25	25	12	0.48	0.135593220338983	16	17	4	0	0.186241165096806	1
"28"	"Abacavir transport and metabolism"	10	10	5	0.5	10	10	5	0.5	0.0508474576271186	6	6	2	0	0.187795875371228	1
"659"	"Acetylcholine regulates insulin secretion"	10	10	1	0.1	10	10	5	0.5	0.0423728813559322	5	6	2	0	0.187795875371228	1
"666"	"IRAK2 mediated activation of TAK1 complex"	10	10	1	0.1	10	10	5	0.5	0.0508474576271186	6	6	2	0	0.187795875371228	1
"667"	"IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation"	10	10	1	0.1	10	10	5	0.5	0.0508474576271186	6	6	2	0	0.187795875371228	1
"669"	"MASTL Facilitates Mitotic Progression"	10	10	1	0.1	10	10	5	0.5	0.0508474576271186	6	6	2	0	0.187795875371228	1
"671"	"Purine catabolism"	10	10	1	0.1	10	10	5	0.5	0.0593220338983051	7	7	3	0	0.187795875371228	1
"845"	"Regulation of insulin secretion"	77	77	3	0.038961038961039	77	77	35	0.454545454545455	0.347457627118644	41	58	5	0	0.192001083365874	1
"292"	"DAP12 interactions"	179	179	46	0.256983240223464	179	179	79	0.441340782122905	0.694915254237288	82	171	20	0	0.192096698938335	1
"242"	"PI-3K cascade"	100	100	28	0.28	100	100	45	0.45	0.550847457627119	65	102	20	0	0.192219287055831	1
"243"	"PI3K events in ERBB2 signaling"	100	100	28	0.28	100	100	45	0.45	0.550847457627119	65	102	20	0	0.192219287055831	1
"244"	"PI3K events in ERBB4 signaling"	100	100	28	0.28	100	100	45	0.45	0.550847457627119	65	102	20	0	0.192219287055831	1
"245"	"PI3K/AKT Signaling in Cancer"	100	100	28	0.28	100	100	45	0.45	0.550847457627119	65	102	20	0	0.192219287055831	1
"246"	"PIP3 activates AKT signaling"	100	100	28	0.28	100	100	45	0.45	0.550847457627119	65	102	20	0	0.192219287055831	1
"42"	"VEGF binds to VEGFR leading to receptor dimerization"	8	8	4	0.5	8	8	4	0.5	0.076271186440678	9	9	4	0	0.193550043686345	1
"43"	"VEGF ligand-receptor interactions"	8	8	4	0.5	8	8	4	0.5	0.076271186440678	9	9	4	0	0.193550043686345	1
"120"	"Glucocorticoid biosynthesis"	8	8	3	0.375	8	8	4	0.5	0.0423728813559322	5	5	2	0	0.193550043686345	1
"122"	"Negative regulation of the PI3K/AKT network"	8	8	3	0.375	8	8	4	0.5	0.076271186440678	9	10	3	0	0.193550043686345	1
"124"	"Organic cation transport"	8	8	3	0.375	8	8	4	0.5	0.0593220338983051	7	7	3	0	0.193550043686345	1
"129"	"WNT mediated activation of DVL"	8	8	3	0.375	8	8	4	0.5	0.0593220338983051	7	7	3	0	0.193550043686345	1
"301"	"HuR stabilizes mRNA"	8	8	2	0.25	8	8	4	0.5	0.0508474576271186	6	6	3	0	0.193550043686345	1
"565"	"Downregulation of ERBB4 signaling"	8	8	1	0.125	8	8	4	0.5	0.0932203389830508	11	11	6	0	0.193550043686345	1
"576"	"Synthesis of PG"	8	8	1	0.125	8	8	4	0.5	0.0338983050847458	4	4	1	0	0.193550043686345	1
"307"	"Proton/oligonucleotide cotransporters"	4	4	1	0.25	4	4	2	0.5	0.0169491525423729	2	2	1	0	0.193871821031269	1
"309"	"SHC activation"	4	4	1	0.25	4	4	2	0.5	0.0169491525423729	2	2	1	0	0.193871821031269	1
"164"	"FGFR2b ligand binding and activation"	6	6	2	0.333333333333333	6	6	3	0.5	0.0423728813559322	5	5	2	0	0.196877807866458	1
"180"	"Uptake and function of diphtheria toxin"	6	6	2	0.333333333333333	6	6	3	0.5	0.0338983050847458	4	4	2	0	0.196877807866458	1
"451"	"IRS activation"	6	6	1	0.166666666666667	6	6	3	0.5	0.0254237288135593	3	3	1	0	0.196877807866458	1
"453"	"Mineralocorticoid biosynthesis"	6	6	1	0.166666666666667	6	6	3	0.5	0.0254237288135593	3	3	1	0	0.196877807866458	1
"456"	"Presynaptic phase of homologous DNA pairing and strand exchange"	6	6	1	0.166666666666667	6	6	3	0.5	0.0423728813559322	5	5	2	0	0.196877807866458	1
"459"	"Release of eIF4E"	6	6	1	0.166666666666667	6	6	3	0.5	0.0423728813559322	5	5	3	0	0.196877807866458	1
"467"	"vRNP Assembly"	6	6	1	0.166666666666667	6	6	3	0.5	0.0338983050847458	4	4	2	0	0.196877807866458	1
"22"	"VEGFR2 mediated cell proliferation"	32	32	17	0.53125	32	32	15	0.46875	0.271186440677966	32	35	7	0	0.203261586902672	1
"347"	"Signaling by Robo receptor"	32	32	7	0.21875	32	32	15	0.46875	0.271186440677966	32	41	8	0	0.203261586902672	1
"804"	"Pre-NOTCH Transcription and Translation"	41	41	2	0.0487804878048781	41	41	19	0.463414634146341	0.864406779661017	102	156	87	0	0.204624461071248	1
"25"	"Ephrin signaling"	19	19	10	0.526315789473684	19	19	9	0.473684210526316	0.127118644067797	15	16	5	0	0.217803639574953	1
"237"	"Insulin receptor signalling cascade"	92	92	26	0.282608695652174	92	92	41	0.445652173913043	0.440677966101695	52	78	20	0	0.224168594389803	1
"313"	"Hedgehog 'off' state"	99	99	24	0.242424242424242	99	99	44	0.444444444444444	0.415254237288136	49	75	7	0	0.225320448107224	1
"583"	"Cell surface interactions at the vascular wall"	99	99	12	0.121212121212121	99	99	44	0.444444444444444	0.5	59	91	20	0	0.225320448107224	1
"784"	"Activation of ATR in response to replication stress"	37	37	2	0.0540540540540541	37	37	17	0.459459459459459	0.169491525423729	20	25	4	0	0.225944171231073	1
"721"	"Fatty acid, triacylglycerol, and ketone body metabolism"	181	181	14	0.0773480662983425	181	181	79	0.43646408839779	0.593220338983051	70	134	7	0	0.229575658585199	1
"50"	"activated TAK1 mediates p38 MAPK activation"	17	17	8	0.470588235294118	17	17	8	0.470588235294118	0.0847457627118644	10	10	2	0	0.230104311673835	1
"793"	"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds"	97	97	5	0.0515463917525773	97	97	43	0.443298969072165	0.364406779661017	43	61	3	0	0.233949884244478	1
"112"	"VEGFR2 mediated vascular permeability"	26	26	10	0.384615384615385	26	26	12	0.461538461538462	0.161016949152542	19	24	5	0	0.237994006865531	1
"928"	"Cargo trafficking to the periciliary membrane"	51	51	1	0.0196078431372549	51	51	23	0.450980392156863	0.23728813559322	28	39	6	0	0.240086656316239	1
"213"	"IRS-related events"	88	88	26	0.295454545454545	88	88	39	0.443181818181818	0.432203389830508	51	76	20	0	0.242177617229273	1
"402"	"Synthesis of bile acids and bile salts via 27-hydroxycholesterol"	15	15	3	0.2	15	15	7	0.466666666666667	0.0677966101694915	8	8	2	0	0.243536242561716	1
"817"	"Transcriptional regulation of pluripotent stem cells"	42	42	2	0.0476190476190476	42	42	19	0.452380952380952	0.169491525423729	20	22	2	0	0.245906669595843	1
"902"	"tRNA Aminoacylation"	42	42	1	0.0238095238095238	42	42	19	0.452380952380952	0.161016949152542	19	22	2	0	0.245906669595843	1
"888"	"Transcription of the HIV genome"	65	65	2	0.0307692307692308	65	65	29	0.446153846153846	0.296610169491525	35	42	4	0	0.247286748978848	1
"358"	"E2F mediated regulation of DNA replication"	33	33	7	0.212121212121212	33	33	15	0.454545454545455	0.127118644067797	15	17	2	0	0.250354808352997	1
"768"	"Glucagon signaling in metabolic regulation"	33	33	2	0.0606060606060606	33	33	15	0.454545454545455	0.203389830508475	24	28	7	0	0.250354808352997	1
"890"	"Sialic acid metabolism"	33	33	1	0.0303030303030303	33	33	15	0.454545454545455	0.144067796610169	17	19	3	0	0.250354808352997	1
"463"	"Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol"	24	24	4	0.166666666666667	24	24	11	0.458333333333333	0.101694915254237	12	14	2	0	0.2515117963265	1
"186"	"Constitutive PI3K/AKT Signaling in Cancer"	86	86	28	0.325581395348837	86	86	38	0.441860465116279	0.491525423728814	58	86	20	0	0.251743202229568	1
"636"	"Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)"	114	114	12	0.105263157894737	114	114	50	0.43859649122807	0.474576271186441	56	89	7	0	0.251976128211867	1
"325"	"Organic cation/anion/zwitterion transport"	13	13	3	0.230769230769231	13	13	6	0.461538461538462	0.076271186440678	9	10	3	0	0.258311872640015	1
"327"	"Signaling by Activin"	13	13	3	0.230769230769231	13	13	6	0.461538461538462	0.0677966101694915	8	8	3	0	0.258311872640015	1
"726"	"Initiation of Nuclear Envelope Reformation"	13	13	1	0.0769230769230769	13	13	6	0.461538461538462	0.0677966101694915	8	8	3	0	0.258311872640015	1
"728"	"Nuclear Envelope Reassembly"	13	13	1	0.0769230769230769	13	13	6	0.461538461538462	0.0677966101694915	8	8	3	0	0.258311872640015	1
"729"	"Retrograde neurotrophin signalling"	13	13	1	0.0769230769230769	13	13	6	0.461538461538462	0.0932203389830508	11	11	4	0	0.258311872640015	1
"843"	"G alpha (s) signalling events"	126	126	5	0.0396825396825397	126	126	55	0.436507936507937	0.466101694915254	55	85	7	0	0.259338057615596	1
"603"	"Loss of Function of SMAD2/3 in Cancer"	70	70	8	0.114285714285714	70	70	31	0.442857142857143	0.254237288135593	30	42	4	0	0.259948193006424	1
"604"	"Loss of Function of SMAD4 in Cancer"	70	70	8	0.114285714285714	70	70	31	0.442857142857143	0.254237288135593	30	42	4	0	0.259948193006424	1
"605"	"Loss of Function of TGFBR1 in Cancer"	70	70	8	0.114285714285714	70	70	31	0.442857142857143	0.254237288135593	30	42	4	0	0.259948193006424	1
"606"	"Loss of Function of TGFBR2 in Cancer"	70	70	8	0.114285714285714	70	70	31	0.442857142857143	0.254237288135593	30	42	4	0	0.259948193006424	1
"608"	"SMAD2/3 MH2 Domain Mutants in Cancer"	70	70	8	0.114285714285714	70	70	31	0.442857142857143	0.254237288135593	30	42	4	0	0.259948193006424	1
"609"	"SMAD2/3 Phosphorylation Motif Mutants in Cancer"	70	70	8	0.114285714285714	70	70	31	0.442857142857143	0.254237288135593	30	42	4	0	0.259948193006424	1
"610"	"SMAD4 MH2 Domain Mutants in Cancer"	70	70	8	0.114285714285714	70	70	31	0.442857142857143	0.254237288135593	30	42	4	0	0.259948193006424	1
"611"	"Signaling by TGF-beta Receptor Complex"	70	70	8	0.114285714285714	70	70	31	0.442857142857143	0.254237288135593	30	42	4	0	0.259948193006424	1
"612"	"Signaling by TGF-beta Receptor Complex in Cancer"	70	70	8	0.114285714285714	70	70	31	0.442857142857143	0.254237288135593	30	42	4	0	0.259948193006424	1
"613"	"TGFBR1 KD Mutants in Cancer"	70	70	8	0.114285714285714	70	70	31	0.442857142857143	0.254237288135593	30	42	4	0	0.259948193006424	1
"614"	"TGFBR1 LBD Mutants in Cancer"	70	70	8	0.114285714285714	70	70	31	0.442857142857143	0.254237288135593	30	42	4	0	0.259948193006424	1
"615"	"TGFBR2 Kinase Domain Mutants in Cancer"	70	70	8	0.114285714285714	70	70	31	0.442857142857143	0.254237288135593	30	42	4	0	0.259948193006424	1
"616"	"TGFBR2 MSI Frameshift Mutants in Cancer"	70	70	8	0.114285714285714	70	70	31	0.442857142857143	0.254237288135593	30	42	4	0	0.259948193006424	1
"676"	"disassembly of the destruction complex and recruitment of AXIN to the membrane"	31	31	3	0.0967741935483871	31	31	14	0.451612903225806	0.169491525423729	20	23	3	0	0.263942679571613	1
"554"	"Cell Cycle"	518	518	68	0.131274131274131	518	518	220	0.424710424710425	0.974576271186441	115	495	87	0	0.264035993496246	1
"824"	"Common Pathway"	22	22	1	0.0454545454545455	22	22	10	0.454545454545455	0.144067796610169	17	21	4	0	0.266245420222209	1
"825"	"Intrinsic Pathway"	22	22	1	0.0454545454545455	22	22	10	0.454545454545455	0.11864406779661	14	15	3	0	0.266245420222209	1
"780"	"Meiotic recombination"	54	54	3	0.0555555555555556	54	54	24	0.444444444444444	0.288135593220339	34	39	7	0	0.267225808022323	1
"342"	"PI3K Cascade"	68	68	15	0.220588235294118	68	68	30	0.441176470588235	0.364406779661017	43	59	20	0	0.270992702961707	1
"633"	"Cyclin D associated events in G1"	38	38	4	0.105263157894737	38	38	17	0.447368421052632	0.415254237288136	49	54	34	0	0.271646987876369	1
"634"	"G1 Phase"	38	38	4	0.105263157894737	38	38	17	0.447368421052632	0.415254237288136	49	54	34	0	0.271646987876369	1
"18"	"DSCAM interactions"	11	11	6	0.545454545454545	11	11	5	0.454545454545455	0.152542372881356	18	20	8	0	0.27472163721667	1
"137"	"Interleukin-6 signaling"	11	11	4	0.363636363636364	11	11	5	0.454545454545455	0.0677966101694915	8	8	3	0	0.27472163721667	1
"420"	"CYP2E1 reactions"	11	11	2	0.181818181818182	11	11	5	0.454545454545455	0.0423728813559322	5	5	1	0	0.27472163721667	1
"421"	"FGFR1c ligand binding and activation"	11	11	2	0.181818181818182	11	11	5	0.454545454545455	0.0508474576271186	6	7	2	0	0.27472163721667	1
"424"	"Recruitment of NuMA to mitotic centrosomes"	11	11	2	0.181818181818182	11	11	5	0.454545454545455	0.0677966101694915	8	9	3	0	0.27472163721667	1
"425"	"Signaling by activated point mutants of FGFR1"	11	11	2	0.181818181818182	11	11	5	0.454545454545455	0.0508474576271186	6	7	2	0	0.27472163721667	1
"379"	"SHC-mediated cascade"	29	29	6	0.206896551724138	29	29	13	0.448275862068966	0.177966101694915	21	23	7	0	0.278605127637639	1
"438"	"The role of Nef in HIV-1 replication and disease pathogenesis"	29	29	5	0.172413793103448	29	29	13	0.448275862068966	0.228813559322034	27	30	6	0	0.278605127637639	1
"545"	"YAP1- and WWTR1 (TAZ)-stimulated gene expression"	29	29	4	0.137931034482759	29	29	13	0.448275862068966	0.203389830508475	24	28	7	0	0.278605127637639	1
"862"	"PIWI-interacting RNA (piRNA) biogenesis"	29	29	1	0.0344827586206897	29	29	13	0.448275862068966	0.135593220338983	16	20	2	0	0.278605127637639	1
"705"	"Mitotic Prophase"	106	106	9	0.0849056603773585	106	106	46	0.433962264150943	0.415254237288136	49	64	4	0	0.28964944551298	1
"540"	"Transcriptional activation of mitochondrial biogenesis"	43	43	6	0.13953488372093	43	43	19	0.441860465116279	0.26271186440678	31	38	7	0	0.290219760932763	1
"159"	"AKT phosphorylates targets in the nucleus"	9	9	3	0.333333333333333	9	9	4	0.444444444444444	0.0508474576271186	6	6	2	0	0.293182644544648	1
"217"	"IRS-mediated signalling"	85	85	25	0.294117647058824	85	85	37	0.435294117647059	0.432203389830508	51	74	20	0	0.293332972007158	1
"516"	"Defective CYP11A1 causes Adrenal insufficiency, congenital, with 46,XY sex reversal (AICSR)"	78	78	11	0.141025641025641	78	78	34	0.435897435897436	0.296610169491525	35	47	4	0	0.294140070772404	1
"517"	"Defective CYP11B1 causes Adrenal hyperplasia 4 (AH4)"	78	78	11	0.141025641025641	78	78	34	0.435897435897436	0.296610169491525	35	47	4	0	0.294140070772404	1
"518"	"Defective CYP11B2 causes Corticosterone methyloxidase 1 deficiency (CMO-1 deficiency)"	78	78	11	0.141025641025641	78	78	34	0.435897435897436	0.296610169491525	35	47	4	0	0.294140070772404	1
"519"	"Defective CYP17A1 causes Adrenal hyperplasia 5 (AH5)"	78	78	11	0.141025641025641	78	78	34	0.435897435897436	0.296610169491525	35	47	4	0	0.294140070772404	1
"520"	"Defective CYP19A1 causes Aromatase excess syndrome (AEXS)"	78	78	11	0.141025641025641	78	78	34	0.435897435897436	0.296610169491525	35	47	4	0	0.294140070772404	1
"521"	"Defective CYP1B1 causes Glaucoma"	78	78	11	0.141025641025641	78	78	34	0.435897435897436	0.296610169491525	35	47	4	0	0.294140070772404	1
"522"	"Defective CYP21A2 causes Adrenal hyperplasia 3 (AH3)"	78	78	11	0.141025641025641	78	78	34	0.435897435897436	0.296610169491525	35	47	4	0	0.294140070772404	1
"523"	"Defective CYP24A1 causes Hypercalcemia, infantile (HCAI)"	78	78	11	0.141025641025641	78	78	34	0.435897435897436	0.296610169491525	35	47	4	0	0.294140070772404	1
"524"	"Defective CYP26B1 causes Radiohumeral fusions with other skeletal and craniofacial anomalies (RHFCA)"	78	78	11	0.141025641025641	78	78	34	0.435897435897436	0.296610169491525	35	47	4	0	0.294140070772404	1
"525"	"Defective CYP26C1 causes Focal facial dermal dysplasia 4 (FFDD4)"	78	78	11	0.141025641025641	78	78	34	0.435897435897436	0.296610169491525	35	47	4	0	0.294140070772404	1
"526"	"Defective CYP27A1 causes Cerebrotendinous xanthomatosis (CTX)"	78	78	11	0.141025641025641	78	78	34	0.435897435897436	0.296610169491525	35	47	4	0	0.294140070772404	1
"527"	"Defective CYP27B1 causes Rickets vitamin D-dependent 1A (VDDR1A)"	78	78	11	0.141025641025641	78	78	34	0.435897435897436	0.296610169491525	35	47	4	0	0.294140070772404	1
"528"	"Defective CYP2R1 causes Rickets vitamin D-dependent 1B (VDDR1B)"	78	78	11	0.141025641025641	78	78	34	0.435897435897436	0.296610169491525	35	47	4	0	0.294140070772404	1
"529"	"Defective CYP2U1 causes Spastic paraplegia 56, autosomal recessive (SPG56)"	78	78	11	0.141025641025641	78	78	34	0.435897435897436	0.296610169491525	35	47	4	0	0.294140070772404	1
"530"	"Defective CYP4F22 causes Ichthyosis, congenital, autosomal recessive 5 (ARCI5)"	78	78	11	0.141025641025641	78	78	34	0.435897435897436	0.296610169491525	35	47	4	0	0.294140070772404	1
"531"	"Defective CYP7B1 causes Spastic paraplegia 5A, autosomal recessive (SPG5A) and Congenital bile acid synthesis defect 3 (CBAS3)"	78	78	11	0.141025641025641	78	78	34	0.435897435897436	0.296610169491525	35	47	4	0	0.294140070772404	1
"532"	"Defective FMO3 causes Trimethylaminuria (TMAU)"	78	78	11	0.141025641025641	78	78	34	0.435897435897436	0.296610169491525	35	47	4	0	0.294140070772404	1
"533"	"Defective MAOA causes Brunner syndrome (BRUNS)"	78	78	11	0.141025641025641	78	78	34	0.435897435897436	0.296610169491525	35	47	4	0	0.294140070772404	1
"534"	"Defective TBXAS1 causes Ghosal hematodiaphyseal dysplasia (GHDD)"	78	78	11	0.141025641025641	78	78	34	0.435897435897436	0.296610169491525	35	47	4	0	0.294140070772404	1
