"path_id"	"full_path_length.x"	"testable_path_length.x"	"drug_targeted_genes"	"proportion_drug_targeted"	"full_path_length.y"	"testable_path_length.y"	"aberrational_genes"	"proportion_aberrational"	"proportion_of_cohort_w_aberrational_gene_in_path"	"Num_patient_with_aberrational_gene_.s._in_path"	"count_of_aberrational_genes_in_path_cross_cohort"	"max_in_one_gene"	"min_in_one_gene"	"hyperg_p_value"	"hyperg_p_w_FDR"
"304"	"S Phase"	124	124	27	0.217741935483871	124	124	113	0.911290322580645	0.706081081081081	209	806	80	0	0.0638257050700581	1
"256"	"Signaling by EGFR"	179	179	46	0.256983240223464	179	179	162	0.905027932960894	0.766891891891892	227	1227	82	0	0.0650247624009788	1
"257"	"Signaling by Overexpressed Wild-Type EGFR in Cancer"	179	179	46	0.256983240223464	179	179	162	0.905027932960894	0.766891891891892	227	1227	82	0	0.0650247624009788	1
"779"	"RNA Polymerase I, RNA Polymerase III, and Mitochondrial Transcription"	114	114	4	0.0350877192982456	114	114	104	0.912280701754386	0.577702702702703	171	481	55	0	0.0661295328164457	1
"414"	"Senescence-Associated Secretory Phenotype (SASP)"	75	75	12	0.16	75	75	69	0.92	0.537162162162162	159	403	83	0	0.0668920218937754	1
"19"	"VEGFR2 mediated cell proliferation"	32	32	17	0.53125	32	32	30	0.9375	0.293918918918919	87	122	18	0	0.0693348025132965	1
"45"	"CD28 co-stimulation"	32	32	15	0.46875	32	32	30	0.9375	0.445945945945946	132	266	60	0	0.0693348025132965	1
"361"	"Activation of Matrix Metalloproteinases"	32	32	6	0.1875	32	32	30	0.9375	0.266891891891892	79	229	24	0	0.0693348025132965	1
"504"	"Regulation of beta-cell development"	32	32	4	0.125	32	32	30	0.9375	0.452702702702703	134	258	56	0	0.0693348025132965	1
"511"	"Thrombin signalling through proteinase activated receptors (PARs)"	32	32	4	0.125	32	32	30	0.9375	0.39527027027027	117	212	59	0	0.0693348025132965	1
"684"	"Sphingolipid de novo biosynthesis"	32	32	2	0.0625	32	32	30	0.9375	0.391891891891892	116	175	44	0	0.0693348025132965	1
"685"	"TGF-beta receptor signaling activates SMADs"	32	32	2	0.0625	32	32	30	0.9375	0.300675675675676	89	144	23	0	0.0693348025132965	1
"805"	"DNA methylation"	32	32	1	0.03125	32	32	30	0.9375	0.128378378378378	38	98	10	0	0.0693348025132965	1
"110"	"degradation of AXIN"	54	54	20	0.37037037037037	54	54	50	0.925925925925926	0.449324324324324	133	249	55	0	0.0699387404391314	1
"739"	"Vasopressin regulates renal water homeostasis via Aquaporins"	43	43	2	0.0465116279069767	43	43	40	0.930232558139535	0.506756756756757	150	299	59	0	0.0718314803285672	1
"826"	"Pyruvate metabolism and Citric Acid (TCA) cycle"	43	43	1	0.0232558139534884	43	43	40	0.930232558139535	0.412162162162162	122	244	26	0	0.0718314803285672	1
"316"	"Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants"	19	19	4	0.210526315789474	19	19	18	0.947368421052632	0.391891891891892	116	148	60	0	0.0727583575841748	1
"567"	"Na+/Cl- dependent neurotransmitter transporters"	19	19	2	0.105263157894737	19	19	18	0.947368421052632	0.189189189189189	56	139	26	0	0.0727583575841748	1
"709"	"Glucuronidation"	19	19	1	0.0526315789473684	19	19	18	0.947368421052632	0.0405405405405405	12	46	4	0	0.0727583575841748	1
"711"	"Synthesis of PC"	19	19	1	0.0526315789473684	19	19	18	0.947368421052632	0.385135135135135	114	201	51	0	0.0727583575841748	1
"204"	"PI3K/AKT activation"	103	103	29	0.281553398058252	103	103	94	0.912621359223301	0.695945945945946	206	824	82	0	0.0730101163887995	1
"375"	"Platelet activation, signaling and aggregation"	221	221	39	0.176470588235294	221	221	199	0.900452488687783	0.702702702702703	208	1525	60	0	0.074541238962827	1
"822"	"Triglyceride Biosynthesis"	42	42	1	0.0238095238095238	42	42	39	0.928571428571429	0.456081081081081	135	234	31	0	0.0792394462307694	1
"823"	"tRNA Aminoacylation"	42	42	1	0.0238095238095238	42	42	39	0.928571428571429	0.35472972972973	105	181	16	0	0.0792394462307694	1
"294"	"Post-chaperonin tubulin folding pathway"	18	18	4	0.222222222222222	18	18	17	0.944444444444444	0.182432432432432	54	67	12	0	0.0835333096498754	1
"296"	"Tie2 Signaling"	18	18	4	0.222222222222222	18	18	17	0.944444444444444	0.412162162162162	122	188	60	0	0.0835333096498754	1
"388"	"Activation of SMO"	18	18	3	0.166666666666667	18	18	17	0.944444444444444	0.246621621621622	73	104	24	0	0.0835333096498754	1
"552"	"Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon"	18	18	2	0.111111111111111	18	18	17	0.944444444444444	0.202702702702703	60	78	15	0	0.0835333096498754	1
"554"	"Norepinephrine Neurotransmitter Release Cycle"	18	18	2	0.111111111111111	18	18	17	0.944444444444444	0.435810810810811	129	161	86	0	0.0835333096498754	1
"558"	"Synthesis of PIPs at the Golgi membrane"	18	18	2	0.111111111111111	18	18	17	0.944444444444444	0.216216216216216	64	87	14	0	0.0835333096498754	1
"559"	"cGMP effects"	18	18	2	0.111111111111111	18	18	17	0.944444444444444	0.351351351351351	104	201	60	0	0.0835333096498754	1
"855"	"Synthesis of substrates in N-glycan biosythesis"	52	52	1	0.0192307692307692	52	52	48	0.923076923076923	0.466216216216216	138	268	55	0	0.083554863014069	1
"48"	"MAPK targets/ Nuclear events mediated by MAP kinases"	30	30	14	0.466666666666667	30	30	28	0.933333333333333	0.293918918918919	87	139	15	0	0.0866938769049286	1
"792"	"RNA Polymerase I Promoter Opening"	30	30	1	0.0333333333333333	30	30	28	0.933333333333333	0.111486486486486	33	91	10	0	0.0866938769049286	1
"113"	"EPHB-mediated forward signaling"	41	41	15	0.365853658536585	41	41	38	0.926829268292683	0.510135135135135	151	318	55	0	0.0873395907782534	1
"723"	"Condensation of Prophase Chromosomes"	41	41	2	0.0487804878048781	41	41	38	0.926829268292683	0.300675675675676	89	183	43	0	0.0873395907782534	1
"273"	"Signalling by NGF"	287	287	69	0.240418118466899	287	287	257	0.895470383275261	0.824324324324324	244	1831	82	0	0.0878271185986088	1
"270"	"Antigen processing-Cross presentation"	81	81	20	0.246913580246914	81	81	74	0.91358024691358	0.540540540540541	160	399	55	0	0.0889491655248523	1
"207"	"PI-3K cascade"	100	100	28	0.28	100	100	91	0.91	0.689189189189189	204	807	82	0	0.0889618280241276	1
"208"	"PI3K events in ERBB2 signaling"	100	100	28	0.28	100	100	91	0.91	0.689189189189189	204	807	82	0	0.0889618280241276	1
"209"	"PI3K events in ERBB4 signaling"	100	100	28	0.28	100	100	91	0.91	0.689189189189189	204	807	82	0	0.0889618280241276	1
"210"	"PI3K/AKT Signaling in Cancer"	100	100	28	0.28	100	100	91	0.91	0.689189189189189	204	807	82	0	0.0889618280241276	1
"211"	"PIP3 activates AKT signaling"	100	100	28	0.28	100	100	91	0.91	0.689189189189189	204	807	82	0	0.0889618280241276	1
"756"	"Sphingolipid metabolism"	71	71	3	0.0422535211267606	71	71	65	0.915492957746479	0.540540540540541	160	409	44	0	0.0909746770004833	1
"126"	"Nuclear Receptor transcription pathway"	51	51	18	0.352941176470588	51	51	47	0.92156862745098	0.324324324324324	96	204	21	0	0.0912147823953748	1
"763"	"Aquaporin-mediated transport"	51	51	2	0.0392156862745098	51	51	47	0.92156862745098	0.523648648648649	155	337	59	0	0.0912147823953748	1
"603"	"Ca2+ pathway"	61	61	6	0.0983606557377049	61	61	56	0.918032786885246	0.530405405405405	157	358	59	0	0.0919737131931737	1
"125"	"G1/S-Specific Transcription"	17	17	6	0.352941176470588	17	17	16	0.941176470588235	0.246621621621622	73	87	17	0	0.0959020837868141	1
"277"	"Metabolism of nitric oxide"	17	17	4	0.235294117647059	17	17	16	0.941176470588235	0.226351351351351	67	91	13	0	0.0959020837868141	1
"281"	"eNOS activation and regulation"	17	17	4	0.235294117647059	17	17	16	0.941176470588235	0.226351351351351	67	91	13	0	0.0959020837868141	1
"373"	"Energy dependent regulation of mTOR by LKB1-AMPK"	17	17	3	0.176470588235294	17	17	16	0.941176470588235	0.192567567567568	57	76	16	0	0.0959020837868141	1
"524"	"Activated point mutants of FGFR2"	17	17	2	0.117647058823529	17	17	16	0.941176470588235	0.375	111	235	82	0	0.0959020837868141	1
"527"	"FGFR2 ligand binding and activation"	17	17	2	0.117647058823529	17	17	16	0.941176470588235	0.375	111	235	82	0	0.0959020837868141	1
"530"	"Metabolism of porphyrins"	17	17	2	0.117647058823529	17	17	16	0.941176470588235	0.192567567567568	57	70	14	0	0.0959020837868141	1
"531"	"PKA activation in glucagon signalling"	17	17	2	0.117647058823529	17	17	16	0.941176470588235	0.290540540540541	86	107	31	0	0.0959020837868141	1
"532"	"Phosphorylation of the APC/C"	17	17	2	0.117647058823529	17	17	16	0.941176470588235	0.114864864864865	34	47	11	0	0.0959020837868141	1
"534"	"Signaling by FGFR2 mutants"	17	17	2	0.117647058823529	17	17	16	0.941176470588235	0.375	111	235	82	0	0.0959020837868141	1
"217"	"Negative regulation of FGFR signaling"	40	40	11	0.275	40	40	37	0.925	0.506756756756757	150	432	82	0	0.096185615281025	1
"332"	"SHC-mediated cascade"	29	29	6	0.206896551724138	29	29	27	0.931034482758621	0.466216216216216	138	385	82	0	0.0968324491717764	1
"481"	"YAP1- and WWTR1 (TAZ)-stimulated gene expression"	29	29	4	0.137931034482759	29	29	27	0.931034482758621	0.513513513513513	152	263	60	0	0.0968324491717764	1
"473"	"Nuclear Envelope Breakdown"	50	50	7	0.14	50	50	46	0.92	0.398648648648649	118	212	16	0	0.0994920871565417	1
"788"	"Cell-cell junction organization"	60	60	2	0.0333333333333333	60	60	55	0.916666666666667	0.527027027027027	156	568	57	0	0.0996414003837074	1
"156"	"APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1"	69	69	22	0.318840579710145	69	69	63	0.91304347826087	0.483108108108108	143	294	55	0	0.105614278299258	1
"275"	"Synthesis of DNA"	97	97	23	0.237113402061856	97	97	88	0.907216494845361	0.614864864864865	182	529	55	0	0.107770420292096	1
"91"	"Degradation of GLI2 by the proteasome"	59	59	23	0.389830508474576	59	59	54	0.915254237288136	0.445945945945946	132	260	55	0	0.107858252431766	1
"92"	"GLI3 is processed to GLI3R by the proteasome"	59	59	23	0.389830508474576	59	59	54	0.915254237288136	0.439189189189189	130	257	55	0	0.107858252431766	1
"120"	"Degradation of GLI1 by the proteasome"	59	59	21	0.355932203389831	59	59	54	0.915254237288136	0.462837837837838	137	262	55	0	0.107858252431766	1
"90"	"Interleukin receptor SHC signaling"	28	28	11	0.392857142857143	28	28	26	0.928571428571429	0.408783783783784	121	242	60	0	0.10807009973277	1
"309"	"PKB-mediated events"	28	28	6	0.214285714285714	28	28	26	0.928571428571429	0.408783783783784	121	181	55	0	0.10807009973277	1
"71"	"Cross-presentation of soluble exogenous antigens (endosomes)"	49	49	20	0.408163265306122	49	49	45	0.918367346938776	0.408783783783784	121	234	55	0	0.108425183105465	1
"846"	"Amino acid and oligopeptide SLC transporters"	49	49	1	0.0204081632653061	49	49	45	0.918367346938776	0.391891891891892	116	235	26	0	0.108425183105465	1
"715"	"RNA Polymerase I Transcription"	78	78	4	0.0512820512820513	78	78	71	0.91025641025641	0.489864864864865	145	313	55	0	0.109833945854578	1
"104"	"Spry regulation of FGF signaling"	16	16	6	0.375	16	16	15	0.9375	0.168918918918919	50	60	15	0	0.110100161018632	1
"162"	"p75NTR signals via NF-kB"	16	16	5	0.3125	16	16	15	0.9375	0.39527027027027	117	143	57	0	0.110100161018632	1
"264"	"Nucleotide-like (purinergic) receptors"	16	16	4	0.25	16	16	15	0.9375	0.246621621621622	73	240	44	0	0.110100161018632	1
"364"	"TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)"	16	16	3	0.1875	16	16	15	0.9375	0.168918918918919	50	66	19	0	0.110100161018632	1
"507"	"STING mediated induction of host immune responses"	16	16	2	0.125	16	16	15	0.9375	0.172297297297297	51	66	16	0	0.110100161018632	1
"780"	"Class B/2 (Secretin family receptors)"	87	87	3	0.0344827586206897	87	87	79	0.908045977011494	0.510135135135135	151	449	59	0	0.112766268545804	1
"302"	"DNA Replication"	105	105	23	0.219047619047619	105	105	95	0.904761904761905	0.641891891891892	190	572	55	0	0.115958564270382	1
"197"	"Regulation of APC/C activators between G1/S and early anaphase"	77	77	22	0.285714285714286	77	77	70	0.909090909090909	0.462837837837838	137	298	55	0	0.117656285363282	1
"560"	"Hemostasis"	497	497	55	0.110663983903421	497	497	441	0.887323943661972	0.807432432432432	239	3212	60	0	0.119406711201551	1
"154"	"Constitutive PI3K/AKT Signaling in Cancer"	86	86	28	0.325581395348837	86	86	78	0.906976744186046	0.64527027027027	191	731	82	0	0.120344209563216	1
"386"	"Cellular Senescence"	158	158	27	0.170886075949367	158	158	142	0.89873417721519	0.702702702702703	208	863	83	0	0.120468622883246	1
"297"	"mTOR signalling"	27	27	6	0.222222222222222	27	27	25	0.925925925925926	0.408783783783784	121	178	55	0	0.120509845126589	1
"433"	"Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding"	27	27	4	0.148148148148148	27	27	25	0.925925925925926	0.331081081081081	98	144	25	0	0.120509845126589	1
"434"	"Synthesis of bile acids and bile salts"	27	27	4	0.148148148148148	27	27	25	0.925925925925926	0.256756756756757	76	120	15	0	0.120509845126589	1
"662"	"Detoxification of Reactive Oxygen Species"	27	27	2	0.0740740740740741	27	27	25	0.925925925925926	0.25	74	129	22	0	0.120509845126589	1
"190"	"GAB1 signalosome"	104	104	30	0.288461538461538	104	104	94	0.903846153846154	0.692567567567568	205	826	82	0	0.123038268603417	1
"710"	"RNA Polymerase I Promoter Clearance"	76	76	4	0.0526315789473684	76	76	69	0.907894736842105	0.489864864864865	145	307	55	0	0.125938021304009	1
"246"	"Constitutive Signaling by EGFRvIII"	15	15	4	0.266666666666667	15	15	14	0.933333333333333	0.375	111	138	60	0	0.12639777303556	1
"350"	"Synthesis of bile acids and bile salts via 27-hydroxycholesterol"	15	15	3	0.2	15	15	14	0.933333333333333	0.138513513513514	41	68	13	0	0.12639777303556	1
"353"	"p130Cas linkage to MAPK signaling for integrins"	15	15	3	0.2	15	15	14	0.933333333333333	0.283783783783784	84	108	34	0	0.12639777303556	1
"486"	"Depolymerisation of the Nuclear Lamina"	15	15	2	0.133333333333333	15	15	14	0.933333333333333	0.172297297297297	51	62	15	0	0.12639777303556	1
"487"	"Fatty acids"	15	15	2	0.133333333333333	15	15	14	0.933333333333333	0.0304054054054054	9	33	4	0	0.12639777303556	1
"673"	"NRIF signals cell death from the nucleus"	15	15	1	0.0666666666666667	15	15	14	0.933333333333333	0.148648648648649	44	59	9	0	0.12639777303556	1
"438"	"Cell Cycle, Mitotic"	445	445	64	0.143820224719101	445	445	395	0.887640449438202	0.851351351351351	252	2389	83	0	0.127545452398693	1
"705"	"Activation of ATR in response to replication stress"	37	37	2	0.0540540540540541	37	37	34	0.918918918918919	0.469594594594595	139	279	55	0	0.127770738160733	1
"39"	"Interleukin-2 signaling"	47	47	23	0.48936170212766	47	47	43	0.914893617021277	0.483108108108108	143	314	60	0	0.128416148541438	1
"175"	"NOTCH1 Intracellular Domain Regulates Transcription"	47	47	14	0.297872340425532	47	47	43	0.914893617021277	0.47972972972973	142	311	60	0	0.128416148541438	1
"877"	"Transport of inorganic cations/anions and amino acids/oligopeptides"	94	94	1	0.0106382978723404	94	94	85	0.904255319148936	0.540540540540541	160	472	36	0	0.129765098614586	1
"489"	"Cell Cycle"	518	518	68	0.131274131274131	518	518	459	0.886100386100386	0.85472972972973	253	2803	83	0	0.132900390813499	1
"64"	"Signaling by Leptin"	26	26	11	0.423076923076923	26	26	24	0.923076923076923	0.256756756756757	76	100	18	0	0.134261116727835	1
"427"	"Prefoldin mediated transfer of substrate  to CCT/TriC"	26	26	4	0.153846153846154	26	26	24	0.923076923076923	0.331081081081081	98	143	25	0	0.134261116727835	1
"652"	"Downregulation of TGF-beta receptor signaling"	26	26	2	0.0769230769230769	26	26	24	0.923076923076923	0.27027027027027	80	117	23	0	0.134261116727835	1
"135"	"degradation of DVL"	56	56	19	0.339285714285714	56	56	51	0.910714285714286	0.432432432432432	128	309	60	0	0.136089208185282	1
"562"	"G alpha (z) signalling events"	46	46	5	0.108695652173913	46	46	42	0.91304347826087	0.459459459459459	136	293	59	0	0.139553823769449	1
"118"	"Activation of Rac"	14	14	5	0.357142857142857	14	14	13	0.928571428571429	0.337837837837838	100	147	51	0	0.145105024447907	1
"195"	"Golgi Cisternae Pericentriolar Stack Reorganization"	14	14	4	0.285714285714286	14	14	13	0.928571428571429	0.179054054054054	53	67	18	0	0.145105024447907	1
"198"	"Signal attenuation"	14	14	4	0.285714285714286	14	14	13	0.928571428571429	0.135135135135135	40	52	8	0	0.145105024447907	1
"310"	"Regulation of AMPK activity via LKB1"	14	14	3	0.214285714285714	14	14	13	0.928571428571429	0.172297297297297	51	64	16	0	0.145105024447907	1
"439"	"FGFR1 ligand binding and activation"	14	14	2	0.142857142857143	14	14	13	0.928571428571429	0.415540540540541	123	261	82	0	0.145105024447907	1
"443"	"Leading Strand Synthesis"	14	14	2	0.142857142857143	14	14	13	0.928571428571429	0.351351351351351	104	142	55	0	0.145105024447907	1
"444"	"Polymerase switching"	14	14	2	0.142857142857143	14	14	13	0.928571428571429	0.351351351351351	104	142	55	0	0.145105024447907	1
"445"	"Polymerase switching on the C-strand of the telomere"	14	14	2	0.142857142857143	14	14	13	0.928571428571429	0.351351351351351	104	142	55	0	0.145105024447907	1
"450"	"TRAF3-dependent IRF activation pathway"	14	14	2	0.142857142857143	14	14	13	0.928571428571429	0.219594594594595	65	81	24	0	0.145105024447907	1
"40"	"Frs2-mediated activation"	25	25	12	0.48	25	25	23	0.92	0.277027027027027	82	127	18	0	0.149439407080154	1
"41"	"SHC-related events"	25	25	12	0.48	25	25	23	0.92	0.260135135135135	77	108	18	0	0.149439407080154	1
"42"	"SHC-related events triggered by IGF1R"	25	25	12	0.48	25	25	23	0.92	0.25	74	103	18	0	0.149439407080154	1
"411"	"Effects of PIP2 hydrolysis"	25	25	4	0.16	25	25	23	0.92	0.39527027027027	117	183	56	0	0.149439407080154	1
"761"	"TRP channels"	25	25	1	0.04	25	25	23	0.92	0.293918918918919	87	122	35	0	0.149439407080154	1
"551"	"Metabolism of amino acids and derivatives"	188	188	21	0.111702127659574	188	188	168	0.893617021276596	0.766891891891892	227	1005	60	0	0.149632097028377	1
"160"	"Hedgehog ligand biogenesis"	64	64	20	0.3125	64	64	58	0.90625	0.47972972972973	142	289	55	0	0.151184748539758	1
"161"	"Processing-defective Hh variants abrogate ligand secretion"	64	64	20	0.3125	64	64	58	0.90625	0.47972972972973	142	289	55	0	0.151184748539758	1
"748"	"NRAGE signals death through JNK"	45	45	2	0.0444444444444444	45	45	41	0.911111111111111	0.452702702702703	134	281	57	0	0.151506260460416	1
"878"	"Regulatory RNA pathways"	100	100	1	0.01	100	100	90	0.9	0.547297297297297	162	474	55	0	0.154914229868284	1
"231"	"DNA Replication Pre-Initiation"	82	82	22	0.268292682926829	82	82	74	0.902439024390244	0.577702702702703	171	420	55	0	0.154941672932261	1
"233"	"M/G1 Transition"	82	82	22	0.268292682926829	82	82	74	0.902439024390244	0.577702702702703	171	420	55	0	0.154941672932261	1
"300"	"Oxidative Stress Induced Senescence"	91	91	20	0.21978021978022	91	91	82	0.901098901098901	0.635135135135135	188	600	83	0	0.155260210813769	1
"729"	"GPCR downstream signaling"	966	966	46	0.0476190476190476	966	966	851	0.880952380952381	0.827702702702703	245	4657	60	0	0.156502820816635	1
"128"	"SCF-beta-TrCP mediated degradation of Emi1"	54	54	19	0.351851851851852	54	54	49	0.907407407407407	0.425675675675676	126	242	55	0	0.15817726882616	1
"767"	"Assembly of collagen fibrils and other multimeric structures"	54	54	2	0.037037037037037	54	54	49	0.907407407407407	0.472972972972973	140	374	32	0	0.15817726882616	1
"451"	"Signaling by WNT in cancer"	212	212	30	0.141509433962264	212	212	189	0.891509433962264	0.682432432432432	202	1088	60	0	0.159827311178579	1
"115"	"FRS2-mediated cascade"	44	44	16	0.363636363636364	44	44	40	0.909090909090909	0.550675675675676	163	459	82	0	0.164312924971386	1
"484"	"G2/M Checkpoints"	44	44	6	0.136363636363636	44	44	40	0.909090909090909	0.483108108108108	143	294	55	0	0.164312924971386	1
"68"	"Nuclear Events (kinase and transcription factor activation)"	24	24	10	0.416666666666667	24	24	22	0.916666666666667	0.243243243243243	72	113	15	0	0.166165672302452	1
"322"	"Growth hormone receptor signaling"	24	24	5	0.208333333333333	24	24	22	0.916666666666667	0.290540540540541	86	126	18	0	0.166165672302452	1
"323"	"Pyrimidine metabolism"	24	24	5	0.208333333333333	24	24	22	0.916666666666667	0.297297297297297	88	116	17	0	0.166165672302452	1
"395"	"IKK complex recruitment mediated by RIP1"	24	24	4	0.166666666666667	24	24	22	0.916666666666667	0.290540540540541	86	140	24	0	0.166165672302452	1
"404"	"Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol"	24	24	4	0.166666666666667	24	24	22	0.916666666666667	0.216216216216216	64	103	15	0	0.166165672302452	1
"757"	"Cytosolic tRNA aminoacylation"	24	24	1	0.0416666666666667	24	24	22	0.916666666666667	0.216216216216216	64	93	14	0	0.166165672302452	1
"18"	"AKT phosphorylates targets in the cytosol"	13	13	7	0.538461538461538	13	13	12	0.923076923076923	0.179054054054054	53	61	16	0	0.166577769174827	1
"97"	"Downregulation of ERBB2:ERBB3 signaling"	13	13	5	0.384615384615385	13	13	12	0.923076923076923	0.162162162162162	48	55	15	0	0.166577769174827	1
"283"	"NF-kB is activated and signals survival"	13	13	3	0.230769230769231	13	13	12	0.923076923076923	0.212837837837838	63	70	12	0	0.166577769174827	1
"284"	"Purine salvage"	13	13	3	0.230769230769231	13	13	12	0.923076923076923	0.114864864864865	34	42	9	0	0.166577769174827	1
"285"	"Signaling by Activin"	13	13	3	0.230769230769231	13	13	12	0.923076923076923	0.239864864864865	71	88	31	0	0.166577769174827	1
"422"	"FGFR2c ligand binding and activation"	13	13	2	0.153846153846154	13	13	12	0.923076923076923	0.344594594594595	102	131	82	0	0.166577769174827	1
"423"	"FGFR4 ligand binding and activation"	13	13	2	0.153846153846154	13	13	12	0.923076923076923	0.341216216216216	101	208	82	0	0.166577769174827	1
"424"	"IRF3-mediated induction of type I IFN"	13	13	2	0.153846153846154	13	13	12	0.923076923076923	0.165540540540541	49	60	16	0	0.166577769174827	1
"426"	"Platelet Adhesion to exposed collagen"	13	13	2	0.153846153846154	13	13	12	0.923076923076923	0.277027027027027	82	111	53	0	0.166577769174827	1
"654"	"Initiation of Nuclear Envelope Reformation"	13	13	1	0.0769230769230769	13	13	12	0.923076923076923	0.206081081081081	61	72	16	0	0.166577769174827	1
"655"	"Nuclear Envelope Reassembly"	13	13	1	0.0769230769230769	13	13	12	0.923076923076923	0.206081081081081	61	72	16	0	0.166577769174827	1
"625"	"Factors involved in megakaryocyte development and platelet production"	125	125	11	0.088	125	125	112	0.896	0.64527027027027	191	849	59	0	0.167341903727871	1
"20"	"EPHA-mediated growth cone collapse"	34	34	18	0.529411764705882	34	34	31	0.911764705882353	0.391891891891892	116	186	34	0	0.168201975202254	1
"495"	"Signaling by Wnt"	286	286	36	0.125874125874126	286	286	254	0.888111888111888	0.72972972972973	216	1559	60	0	0.170209069713203	1
"356"	"Axon guidance"	327	327	63	0.192660550458716	327	327	290	0.886850152905199	0.790540540540541	234	1968	58	0	0.17356598185877	1
"714"	"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds"	97	97	5	0.0515463917525773	97	97	87	0.896907216494845	0.543918918918919	161	541	56	0	0.182800540278285	1
"98"	"Vpu mediated degradation of CD4"	52	52	20	0.384615384615385	52	52	47	0.903846153846154	0.425675675675676	126	236	55	0	0.183133814971046	1
"380"	"Apoptotic execution  phase"	52	52	9	0.173076923076923	52	52	47	0.903846153846154	0.47972972972973	142	312	51	0	0.183133814971046	1
"518"	"Nuclear Pore Complex (NPC) Disassembly"	33	33	4	0.121212121212121	33	33	30	0.909090909090909	0.280405405405405	83	125	16	0	0.183937190926625	1
"165"	"Endogenous sterols"	23	23	7	0.304347826086957	23	23	21	0.91304347826087	0.297297297297297	88	176	33	0	0.184565426399067	1
"305"	"FGFR ligand binding and activation"	23	23	5	0.217391304347826	23	23	21	0.91304347826087	0.429054054054054	127	357	82	0	0.184565426399067	1
"750"	"APC-Cdc20 mediated degradation of Nek2A"	23	23	1	0.0434782608695652	23	23	21	0.91304347826087	0.152027027027027	45	61	11	0	0.184565426399067	1
"794"	"Cell death signalling via NRAGE, NRIF and NADE"	61	61	2	0.0327868852459016	61	61	55	0.901639344262295	0.486486486486487	144	344	57	0	0.185519496917687	1
"494"	"Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell"	140	140	18	0.128571428571429	140	140	125	0.892857142857143	0.621621621621622	184	746	59	0	0.186672447415244	1
"3"	"Reversible hydration of carbon dioxide"	12	12	11	0.916666666666667	12	12	11	0.916666666666667	0.179054054054054	53	104	19	0	0.19122435186726	1
"26"	"CD28 dependent Vav1 pathway"	12	12	6	0.5	12	12	11	0.916666666666667	0.287162162162162	85	114	51	0	0.19122435186726	1
"34"	"PECAM1 interactions"	12	12	6	0.5	12	12	11	0.916666666666667	0.185810810810811	55	63	17	0	0.19122435186726	1
"262"	"Hormone-sensitive lipase (HSL)-mediated triacylglycerol hydrolysis"	12	12	3	0.25	12	12	11	0.916666666666667	0.195945945945946	58	65	23	0	0.19122435186726	1
"392"	"FGFR3 ligand binding and activation"	12	12	2	0.166666666666667	12	12	11	0.916666666666667	0.351351351351351	104	128	82	0	0.19122435186726	1
"393"	"FGFR3c ligand binding and activation"	12	12	2	0.166666666666667	12	12	11	0.916666666666667	0.351351351351351	104	128	82	0	0.19122435186726	1
"397"	"P2Y receptors"	12	12	2	0.166666666666667	12	12	11	0.916666666666667	0.222972972972973	66	226	44	0	0.19122435186726	1
"401"	"Signaling by FGFR3 mutants"	12	12	2	0.166666666666667	12	12	11	0.916666666666667	0.351351351351351	104	128	82	0	0.19122435186726	1
"402"	"Signaling by activated point mutants of FGFR3"	12	12	2	0.166666666666667	12	12	11	0.916666666666667	0.351351351351351	104	128	82	0	0.19122435186726	1
"637"	"Death Receptor Signalling"	12	12	1	0.0833333333333333	12	12	11	0.916666666666667	0.449324324324324	133	203	85	0	0.19122435186726	1
"389"	"Amine ligand-binding receptors"	42	42	7	0.166666666666667	42	42	38	0.904761904761905	0.280405405405405	83	166	28	0	0.192641469895545	1
"503"	"Oncogene Induced Senescence"	32	32	4	0.125	32	32	29	0.90625	0.5	148	299	83	0	0.200905062303731	1
"658"	"Metabolism"	1565	1565	120	0.0766773162939297	1565	1565	1373	0.877316293929712	0.905405405405405	268	8103	60	0	0.201635220206522	1
"17"	"Signalling to p38 via RIT and RIN"	22	22	12	0.545454545454545	22	22	20	0.909090909090909	0.246621621621622	73	106	18	0	0.204767449710415	1
"38"	"SHC-mediated signalling"	22	22	11	0.5	22	22	20	0.909090909090909	0.243243243243243	72	95	18	0	0.204767449710415	1
"290"	"Extrinsic Pathway"	22	22	5	0.227272727272727	22	22	20	0.909090909090909	0.506756756756757	150	249	85	0	0.204767449710415	1
"743"	"Common Pathway"	22	22	1	0.0454545454545455	22	22	20	0.909090909090909	0.226351351351351	67	98	11	0	0.204767449710415	1
"745"	"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation"	22	22	1	0.0454545454545455	22	22	20	0.909090909090909	0.358108108108108	106	198	60	0	0.204767449710415	1
"746"	"Pyruvate metabolism"	22	22	1	0.0454545454545455	22	22	20	0.909090909090909	0.277027027027027	82	126	15	0	0.204767449710415	1
